organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
100,3.0,0.0177068314816715,0.16193513305879412,0.0,0.0
100,4.0,0.1238194171164604,0.5222546795042351,0.0,0.0
101,2.0,0.013962560339654637,0.1456227205219786,0.0,0.0
101,3.0,0.0796148638404064,0.38224680797793503,0.0,0.0
101,4.0,0.021701481968897107,0.1514265446787616,0.0,0.0
102,2.0,0.013951354717272726,0.18320110736160253,0.0,0.0
102,3.0,0.021427384579504646,0.16890482573510784,0.0,0.0
102,4.0,0.008028113279416087,0.04438473185167317,0.0,0.0
103,2.0,0.049831375640721674,0.45143411457317884,2.778356729638694,5.556713459277388
103,3.0,0.057041250999673096,0.4999078121746946,0.8651997308902327,1.7303994617804654
103,4.0,0.06634708122656784,0.5070752900481781,0.0,0.0
104,2.0,0.084543337535038,0.404998476845214,0.0,0.0
104,3.0,0.14689237302887417,2.4095192634938405,0.0,0.0
104,4.0,0.0308294535241252,0.27874267191424956,0.0,0.0
105,2.0,0.06208830052626703,0.5286191369787326,19.75484206044984,39.50968412089968
105,3.0,0.05833498502771344,0.5770835958953329,0.0,0.0
105,4.0,0.20460306178013915,0.776216403541519,0.0,0.0
106,2.0,0.02405079562446445,0.20950428655193276,23.218306284995588,46.436612569991176
106,3.0,0.020865990145360568,0.1843060253793995,1.0010894649147462,2.0021789298294923
106,4.0,0.026028765211574843,0.24149105141889343,20.28943908664672,40.57887817329344
107,2.0,0.06427761671900592,0.5227558156691664,17.706797559884087,35.413595119768175
107,3.0,0.06320150779056881,0.5341495398629461,7.370830595813252,14.741661191626504
107,4.0,0.06938824702475037,0.5676548133890271,7.380073525917107,14.760147051834213
108,2.0,0.046556768565884046,0.379827282135855,10.439538277051689,20.879076554103378
108,3.0,0.043620418007298926,0.40081844292649416,2.384939423234792,4.769878846469584
108,4.0,0.047483095907942696,0.3826402411971389,6.558385821565667,13.116771643131335
109,2.0,0.05273842693085312,0.44137586448453703,11.379342285343139,22.758684570686277
109,3.0,0.048634076545474296,0.4168364888918772,8.906562094066715,17.81312418813343
109,4.0,0.054883886732596115,0.4132639001396742,12.67642615834978,25.35285231669956
110,2.0,0.025825736429625625,0.22919721735790055,10.980864419820616,21.961728839641232
110,3.0,0.01971809000441757,0.2281896029309215,0.0,0.0
110,4.0,0.025333641921436785,0.2743893465592422,0.0,0.0
111,2.0,0.0,0.0,0.0,0.0
111,3.0,0.0,0.0,0.0,0.0
111,4.0,0.0,0.0,0.0,0.0
112,2.0,0.0,0.0,0.0,0.0
112,3.0,0.0,0.0,0.0,0.0
112,4.0,0.0,0.0,0.0,0.0
113,2.0,0.054558001955071996,0.4987630908945516,0.0,0.0
113,3.0,0.04350180457679371,0.4416385714008337,0.0,0.0
113,4.0,0.0770405561124735,0.5039640506120895,0.0,0.0
114,2.0,0.0261130925071234,0.5222618501424681,0.0,0.0
114,3.0,0.0006645923806631942,0.0013291847613263884,0.0,0.0
114,4.0,0.046228558111118104,0.9245711622223621,0.0,0.0
115,2.0,0.15167218533555182,1.1118835047894824,0.0,0.0
115,3.0,0.1156622093981583,1.1108031132462886,0.0,0.0
115,4.0,0.13730519362339655,1.20859838954512,0.0,0.0
116,2.0,0.031747005520103976,0.24337005026223044,24.519451778119127,49.03890355623825
116,3.0,0.026924030946308755,0.24013621780778316,6.285477881765243,12.570955763530486
